state,city,popular_destination,latitude,longitude,interest,google_rating,price_fare
Uttarakhand,Kedarnath,Adi Shankaracharya Samadhi,30.7361239,79.0663642,Religious & Spiritual Pilgrimages,4.8,0
Uttarakhand,Kedarnath,Bhairavnath temple,30.066753,79.0192997,Religious & Spiritual Pilgrimages,4.6,0
Uttarakhand,Kedarnath,Trekking to Vasuki Tal,30.9070387,79.1716516,"Adventure & Outdoor Activities, Sightseeing & Exploration",4.7,0
Uttarakhand,Kedarnath,Sonprayag,30.6325757,78.9952754,"Adventure & Outdoor Activities, Sightseeing & Exploration",4.8,0
Uttarakhand,Kedarnath,Chorabari lake,30.066753,79.0192997,"	Natural Landscapes & Wildlife, Sightseeing & Exploration",4.9,0
Puducherry,Puducherry,Promenade Beach,11.9312773,79.8358019,Natural Landscapes & Wildlife,3.8,0
Puducherry,Puducherry,Auroville,12.0052483,79.8068922,Cultural & Heritage Sites,4.1,0
Puducherry,Puducherry,Casablanca mall,11.9415915,79.8083133,Shopping & Markets,4.2,0
Puducherry,Puducherry,Saram China market ,11.9408006,79.8121041,Shopping & Markets,4.2,0
Puducherry,Puducherry,Pondicherry botanical garden,11.9302138,79.8224206,Natural Landscapes & Wildlife,4.2,0
Puducherry,Puducherry,Pondicherry museum,11.9344884,79.83485,"Arts, Science & Literature Attractions",4.4,10
Puducherry,Puducherry,Manakula Vinayagar temple,11.9357756,79.8336621,Religious & Spiritual Pilgrimages,4.6,0
Puducherry,Puducherry,Chunnambar boat house,11.8838125,79.8006875,"Adventure & Outdoor Activities, Sightseeing & Exploration",4.5,0
Puducherry,Puducherry,Heritage walk by White town,11.9415915,79.8083133,Cultural & Heritage Sites,4.8,0
Puducherry,Puducherry,Sightseeing at Green Quarter,11.9415915,79.8083133,Sightseeing & Exploration,4.7,0
Puducherry,Puducherry,Temple Adventures centre-Scuba diving,11.9415915,79.8083133,Adventure & Outdoor Activities,3.9,0
Puducherry,Puducherry,Paradise beach and island,11.9415915,79.8083133,"Natural Landscapes & Wildlife, Sightseeing & Exploration",4.4,0
Andaman and Nicobar Islands,Port Blair,Kala Pani Cellular Jail,11.6747447,92.7478601,Cultural & Heritage Sites,4.5,50
Andaman and Nicobar Islands,Port Blair,Ross island,11.6758295,92.7624249,"Natural Landscapes & Wildlife, Sightseeing & Exploration",4,0
Andaman and Nicobar Islands,Port Blair,Underwater Sea walk,10.7448873,92.4999918,Adventure & Outdoor Activities,4,1000
Andaman and Nicobar Islands,Port Blair,Jolly Buoy island,11.5077351,92.612149,"Natural Landscapes & Wildlife, Sightseeing & Exploration",4,0
Andaman and Nicobar Islands,Port Blair,Mahatma Gandhi National Park,11.58709,92.6155601,Natural Landscapes & Wildlife,4.7,0
Andaman and Nicobar Islands,Port Blair,Mount Harriet National park,11.7201967,92.7334546,Natural Landscapes & Wildlife,4.8,400
Andaman and Nicobar Islands,Port Blair,Barren island volcano,12.2792303,93.8604402,"Natural Landscapes & Wildlife, Sightseeing & Exploration",4.6,0
Andaman and Nicobar Islands,Havelock Island,Long island,40.789142,-73.134961,Sightseeing & Exploration,4.3,0
Andaman and Nicobar Islands,Havelock Island,Elephant beach,12.0081083,92.9416061,Natural Landscapes & Wildlife,4.4,0
Andaman and Nicobar Islands,Havelock Island,Snorkelling at Kalapathar beach,12.0006111,93.0070952,Adventure & Outdoor Activities,4.4,1000
Andaman and Nicobar Islands,Havelock Island,Radhanagar Beach,11.9844552,92.9508454,Natural Landscapes & Wildlife,4.2,0
Andaman and Nicobar Islands,Neil Island,Bharatpur Beach,11.8358457,93.0451011,Natural Landscapes & Wildlife,4.8,0
Andaman and Nicobar Islands,Baratang Island,Mangrove creeks,10.7448873,92.4999918,Natural Landscapes & Wildlife,4.4,0
Andaman and Nicobar Islands,Baratang Island,Parrot island,10.7448873,92.4999918,Natural Landscapes & Wildlife,4.5,0
Andaman and Nicobar Islands,Baratang Island,Baludera beach,12.1336095,92.8042375,Natural Landscapes & Wildlife,4.5,0
Andaman and Nicobar Islands,Baratang Island,Coral gazing at Mohwa Dera,10.7448873,92.4999918,Natural Landscapes & Wildlife,4.8,0
Andaman and Nicobar Islands,Baratang Island,Limestone Caves,10.7448873,92.4999918,Natural Landscapes & Wildlife,4.9,0
Daman and Diu,Diu,Naida Caves,20.7102563,70.980716,Natural Landscapes & Wildlife,3.9,200
Daman and Diu,Diu,Diu Fort,20.7186887,70.9876739,Cultural & Heritage Sites,3.8,0
Daman and Diu,Daman,Nani Daman market,20.4148699,72.8353005,Shopping & Markets,4.2,0
Daman and Diu,Diu,DMC market,20.718628,70.987048,Shopping & Markets,5,0
Daman and Diu,Diu,Basilica of Bom Jesus Church,20.55466502,71.88570098,Cultural & Heritage Sites,4.7,0
Daman and Diu,Diu,Jampore beach,20.375971,72.825722,"Natural Landscapes & Wildlife, Beach",4.6,0
Daman and Diu,Diu,Diu museum,20.7155688,70.9891437,Cultural & Heritage Sites,4,30
Daman and Diu,Daman,St.Jerome Fort,20.55466502,71.88570098,Cultural & Heritage Sites,4,70
